bugNumber,summary,severity,priority,testBlocking,globalState,component,subComponent,releaseState,releaseDetected,targetReleaseId,creator,verifier,assignedTo,creatorManager,verifierManager,udfFeature,passedPreviously,lastPassBuild,metaData,keyName,reportedByCustomer,creationTimeStamp,crState
xos0070470,"BOOTPRelay: bootp not working when config changed from bootpserver to udp profile and disable bootp","3 - Minor","3 - Important",No,Assigned,Security,General,Assigned,"EXOS 22.5.1",3511,smugilvannan,smugilvannan,vrajan,"Raj Velusamy","Anand Sundaresh Natarajan",,No,,,,,2017-12-14,open
xos0070488,"Chalet Support for Newer Speeds (100G/50G/25G)","3 - Minor","3 - Important",,Assigned,NET,Web,Assigned,"EXOS 21.1.5",3511,dhammers,sramasubramanian,dhammers,"Nispel, Markus","Nispel, Markus",,No,,,,RBC-INTERNAL,2017-12-14,open
xos0070491,"snmpget for etysysMultiAuthSystemCurrentNumUsers returns value as ""2"" when macsource rule is configu","3 - Minor","3 - Important",,Assigned,Security,Policy,Assigned,"EXOS 22.5.1",3511,sjamaludeen,sjamaludeen,abobowski,"Raj Velusamy","Yohe, Kevin",,No,,,,,2017-12-14,open
xos0070528,"VXLAN behaves incorrectly in a mixed mode stack","2 - Major","3 - Important",,Assigned,VLAN,"Virtual Switch",Assigned,"EXOS 22.5.1",3511,dgarrod,dgarrod,ssuryaputra,"Fee, Brendan","Tim Bourne",,,,,,,2017-12-18,open
xos0070529,"show policy dynamic override displays the precedence wrongly","3 - Minor","3 - Important",,Assigned,Security,Policy,Assigned,"EXOS 22.5.1",3511,sjamaludeen,sjamaludeen,bdesroch,"Raj Velusamy","Yohe, Kevin",,No,,,,,2017-12-18,open
xos0070530,"Configurations are not getting reflected in the peer end when changing from auto on to auto off","2 - Major","3 - Important",No,Assigned,System,"Port General",Assigned,"EXOS 22.5.1",3511,jvaiyapuri,jvaiyapuri,sbose,"Shankar Palanivel","Daya Narayana",,No,,,,,2017-12-18,open
xos0070531,"fdb learning issue on having both dynamically assigned and admin profile configured on same port","3 - Minor","3 - Important",,Assigned,Security,Policy,Assigned,"EXOS 22.5.1",3511,sjamaludeen,sjamaludeen,bdesroch,"Raj Velusamy","Yohe, Kevin",,No,,,,,2017-12-19,open
xos0070536,"snmpset on extremeSaveConfiguration object with factoryDefault option should be failed","3 - Minor","5 - Low",,Assigned,System,SNMP,Assigned,"EXOS 22.5.1",3511,dranganathan,dranganathan,ukomarla,"Shankar Palanivel","Lou Dernosek",,No,,,,,2017-12-19,open
xos0070539,"BootPRelay: New CLI option ""show bootprelay vr <vrId>"" needed to see VR/VRF specific counters","5 - New Feature","3 - Important",No,Assigned,NET,DHCP/BOOTP,Assigned,"EXOS 22.5.1",3511,srbalakrishnan,srbalakrishnan,vrajan,"Gopla Ramkumar","Anand Sundaresh Natarajan",,No,,,,,2017-12-19,open
xos0070540,"OSPFv3 interface and neighbor count detail need to be displayed in show command","5 - New Feature","4 - Moderate",,Assigned,IP,OSPFv3,Assigned,"EXOS 22.5.1",3511,pvaigundaboopathy,pvaigundaboopathy,ssaha,"Gopla Ramkumar","Tim Bourne",,No,,,,,2017-12-19,open
xos0070544,"BootpRelay L3VPN: Support for ""VPN-Id"" in DHCP-Relay Option 82, to service clients from multiple VPN","5 - New Feature","3 - Important",,Assigned,NET,DHCP/BOOTP,Assigned,"EXOS 22.5.1",3511,srbalakrishnan,srbalakrishnan,dnarasimhan,"Gopla Ramkumar","Anand Sundaresh Natarajan",,No,,,,,2017-12-19,open
xos0070545,"dot1p replacement is not happening after disabling dot1p examination","3 - Minor","3 - Important",No,Verified,System,QoS/Bandwidth,Verified,"EXOS 22.5.1",3511,supadhyay,supadhyay,,"Suresh Babu Thuravupala",,,Yes,22.4.0.7,,,,2017-12-19,closed
xos0070550,"FAN stays at failed state with certain RPM","2 - Major","3 - Important",,Assigned,System,,Assigned,"EXOS 22.5.1",3511,lkuppan,lkuppan,tbaumeister,"Shankar Palanivel","Daya Narayana",,,,,,,2017-12-20,open
xos0070556,"after restart process netlogin clients are not authenticated","3 - Minor","3 - Important",,Assigned,Security,Netlogin,Assigned,"EXOS 22.5.1",3511,sjamaludeen,sjamaludeen,bdesroch,"Raj Velusamy","Yohe, Kevin",,Yes,,,,,2017-12-20,open
xos0070558,"Disabling the port and making auto-polarity off is throwing error in X620","3 - Minor","3 - Important",,Assigned,System,"Port General",Assigned,"EXOS 22.5.1",3511,jvaiyapuri,jvaiyapuri,sbose,"Shankar Palanivel","Daya Narayana",,No,,,,,2017-12-20,open
xos0070569,"Slot 1 configuration is coming up as ""mismatch"" with easy stack setup","3 - Minor","3 - Important",No,Assigned,System,,Assigned,"EXOS 22.5.1",3511,mmitchell,mmitchell,rpanizza,"Shankar Palanivel","Daya Narayana",,Yes,,,,,2017-12-20,open
xos0070577,"re-auth timer configuration gets lost on slot ports if dot1X is not enabled on atleast one port on t","3 - Minor","3 - Important",,Assigned,Security,Netlogin,Assigned,"EXOS 22.5.1",3511,rmasadi,rmasadi,vvedanarayanan,"Gopla Ramkumar","Anand Sundaresh Natarajan",,No,,,,,2017-12-21,open
xos0070582,"confi policy port adminpid cli is not throwing proper error for LAG ports","4 - Trivial","4 - Moderate",,Assigned,Security,Policy,Assigned,"EXOS 22.5.1",3511,sjamaludeen,sjamaludeen,bdesroch,"Raj Velusamy","Yohe, Kevin",,No,,,,,2017-12-21,open
xos0070602,"Topology change is getting generated for edge port with safeguard when link-type changed to P2P","3 - Minor","3 - Important",No,Assigned,L2,STP/RSTP/MSTP,Assigned,"EXOS 22.5.1",3511,jganesan,jganesan,kosharma,"Raj Velusamy","Anand Sundaresh Natarajan",,Yes,22.4.1.4,,,,2018-01-02,open
xos0070605,"IS-IS warning cleanup","3 - Minor","5 - Low",,Assigned,IP,ISIS,Assigned,"EXOS 22.3.1",3511,jgrabows,jgrabows,jgrabows,"Yohe, Kevin","Yohe, Kevin",,,,,,,2018-01-02,open
xos0070625,"Netlogin-Policy: netlogin MAC/Web user  is authenticated as Local user in policy","3 - Minor","3 - Important",No,Assigned,Security,Policy,Assigned,"EXOS 22.5.1",3511,smugilvannan,smugilvannan,bdesroch,"Raj Velusamy","Yohe, Kevin",,,,,,,2018-01-04,open
xos0070629,"""exvlan: configPortLearningState:5440: KERNEL_EXVLAN_ERROR"" observed after del/add tenant vlan","2 - Major","3 - Important",,Assigned,ExtremeFabric,,Assigned,"EXOS 22.5.1",3511,vaswadhati,vaswadhati,wcrotty,"Gopla Ramkumar","Yohe, Kevin",,Yes,,,,,2018-01-04,open
xos0070637,"In enterprise testbed, in one device, on failover PIM SSM multicast traffic loss observed","2 - Major","3 - Important",,Assigned,IP,PIM-SM,Assigned,"EXOS 22.5.1",3511,anarayanan,anarayanan,sukumarg,"Gopla Ramkumar","Anand Sundaresh Natarajan",,No,,,,,2018-01-04,open
xos0070640,"Netlogin Web: Log-out pop up is not shown in edge browser","2 - Major","2 - Urgent",No,Assigned,Security,Netlogin,Assigned,"EXOS 22.5.1",3511,smugilvannan,smugilvannan,dkorobov,"Raj Velusamy","Dave Hammers",,No,,,,,2018-01-05,open
xos0070643,"NL Web: IE11: logout button does not take effect and user is not logged out in windows 10","2 - Major","2 - Urgent",No,Assigned,Security,Netlogin,Assigned,"EXOS 22.5.1",3511,smugilvannan,smugilvannan,dkorobov,"Raj Velusamy","Dave Hammers",,,,,,,2018-01-05,open
xos0070646,"Chalet Not able to Disable or Enable Auto negotiation, nor change port speed through Chalet.","2 - Major","3 - Important",,Assigned,NET,Web,Assigned,"EXOS 22.5.1",3511,sramasubramanian,sramasubramanian,dhammers,"Shankar Palanivel","Nispel, Markus",,,,,,,2018-01-05,open
xos0070647,"Not able to increase the allowed users limit > 1024 via EMC/SNMP,error returned","3 - Minor","3 - Important",,Assigned,Security,Policy,Assigned,"EXOS 22.5.1",3511,sjamaludeen,sjamaludeen,abobowski,"Raj Velusamy","Yohe, Kevin",,No,,,,,2018-01-05,open
xos0070652,"extremenetloginuserlogouttrap is sent though no-traps cli is configured on multi auth","3 - Minor","3 - Important",,Assigned,Security,Netlogin,Assigned,"EXOS 22.5.1",3511,sjamaludeen,sjamaludeen,clements,"Raj Velusamy","Yohe, Kevin",,No,,,,,2018-01-05,open
xos0070657,"Erro cm.saveconfig fetching usersessions via EMC with scaled use","3 - Minor","3 - Important",,Assigned,Security,Policy,Assigned,"EXOS 22.5.1",3511,sjamaludeen,sjamaludeen,bdesroch,"Raj Velusamy","Yohe, Kevin",,No,,,,,2018-01-06,open
xos0070659,"nl web login page  is not available during SYN flood attack","3 - Minor","3 - Important",,Assigned,Security,DOS,Assigned,"EXOS 22.5.1",3511,smugilvannan,smugilvannan,dkorobov,"Raj Velusamy","Dave Hammers",,No,,,,,2018-01-06,open
xos0070671,"MultiAuth:Dot1x logon+MAC logoff events not generated eventhough successful for restart ports comman","2 - Major","3 - Important",,Assigned,Security,Netlogin,Assigned,"EXOS 22.5.1",3511,wnasarali,wnasarali,vvedanarayanan,"Raj Velusamy","Anand Sundaresh Natarajan",,No,,,,,2018-01-08,open
xos0070675,"dot1X guest vlan is not working on LAG port","2 - Major","3 - Important",,Verified,Security,Netlogin,Verified,"EXOS 22.5.1",3511,rmasadi,rmasadi,,"Gopla Ramkumar",,,No,,,,,2018-01-08,closed
xos0070676,"dot1X client remains authenticated and doesn't get moved to guest VLAN from destination vlan even th","2 - Major","3 - Important",,Verified,Security,Netlogin,Verified,"EXOS 22.5.1",3511,rmasadi,rmasadi,,"Gopla Ramkumar",,,No,,,,,2018-01-08,closed
xos0070677,"BGP GR:After restarting bgp process routes turned inactive in RIB.","3 - Minor","3 - Important",No,Assigned,IP,BGP,Assigned,"EXOS 22.5.1",3511,senmanoharan,senmanoharan,jgrabows,"Gopla Ramkumar","Yohe, Kevin",,No,,,,,2018-01-08,open
xos0070682,"Dot1x/mac local reauth timer for lag is displayed for both master an member ports in sh config","3 - Minor","3 - Important",,Verified,Security,Policy,Verified,"EXOS 22.5.1",3511,sjamaludeen,sjamaludeen,,"Raj Velusamy",,,No,,,,,2018-01-08,closed
xos0070683,"Idle timer is not triggered for sharing enabled ports when multi auth is enabled","3 - Minor","3 - Important",,Assigned,Security,Policy,Assigned,"EXOS 22.5.1",3511,sjamaludeen,sjamaludeen,bdesroch,"Raj Velusamy","Yohe, Kevin",,No,,,,,2018-01-08,open
xos0070687,"X690 Stack: <Erro:HAL.Card.Error> Slot-1: Unable to read card odometer.","2 - Major","3 - Important",,Assigned,System,Devices,Assigned,"EXOS 22.5.1",3511,lkuppan,lkuppan,tbaumeister,"Shankar Palanivel","Daya Narayana",,No,,,,,2018-01-09,open
xos0070688,"LAG port is not moved back to destination VLAN from authentication fail VLAN after authentication","2 - Major","3 - Important",,Assigned,Security,Netlogin,Assigned,"EXOS 22.5.1",3511,rmasadi,rmasadi,vvedanarayanan,"Gopla Ramkumar","Anand Sundaresh Natarajan",,No,,,,,2018-01-09,open
xos0070700,"show policy rule admin-pid <pid no> is not listing the rules correctly","3 - Minor","3 - Important",,Verified,Security,Policy,Verified,"EXOS 22.5.1",3511,sjamaludeen,sjamaludeen,,"Raj Velusamy",,,No,,,,,2018-01-10,closed
xos0070708,"show policy maptable display issue to be corrected","4 - Trivial","4 - Moderate",,Assigned,Security,Policy,Assigned,"EXOS 22.5.1",3511,sjamaludeen,sjamaludeen,abobowski,"Raj Velusamy","Yohe, Kevin",,No,,,,,2018-01-10,open
xos0070709,"MSDP Process crash with signal 11 with 5k pim cache and max MSDP peers.","1 - Crash","3 - Important",,Assigned,IP,MSDP,Assigned,"EXOS 22.5.1",3511,tprasanna,tprasanna,sukumarg,"Gopla Ramkumar","Anand Sundaresh Natarajan",,No,,,,,2018-01-10,open
xos0070710,"Show policy invalid action count is not incrementing when policy maptable has invalid policy profile","3 - Minor","3 - Important",,Assigned,Security,Policy,Assigned,"EXOS 22.5.1",3511,sjamaludeen,sjamaludeen,clements,"Raj Velusamy","Yohe, Kevin",,No,,,,,2018-01-10,open
xos0070712,"Chalet Partitioned 40G ports are not displaying correctly in the partitioned 10G speed","2 - Major","3 - Important",,Assigned,NET,,Assigned,"EXOS 22.5.1",3511,sramasubramanian,sramasubramanian,dhammers,"Shankar Palanivel","Nispel, Markus",,No,,,,,2018-01-10,open
xos0070713,"Chalet Enabling the ports, more than once through Chalet, disables the port.","2 - Major","3 - Important",,Assigned,NET,Web,Assigned,"EXOS 22.5.1",3511,sramasubramanian,sramasubramanian,dhammers,"Shankar Palanivel","Nispel, Markus",,No,,,,,2018-01-10,open
xos0070714,"Chalet No Option to partition 40G/100G ports through Chalet","2 - Major","3 - Important",,Assigned,NET,Web,Assigned,"EXOS 22.5.1",3511,sramasubramanian,sramasubramanian,dhammers,"Shankar Palanivel","Nispel, Markus",,No,,,,,2018-01-10,open
xos0070715,"Stack: stack goes down in highgig flap test","2 - Major","3 - Important",,Assigned,System,Stacking,Assigned,"EXOS 22.5.1",3511,lkuppan,lkuppan,rpanizza,"Shankar Palanivel","Daya Narayana",,No,,,,,2018-01-10,open
xos0070761,"NlWeb-MacLocking:  Mac locking limit should be applied to nlweb enabled port","3 - Minor","3 - Important",No,"Verify Fix",Security,Netlogin,"Verify Fix","EXOS 22.5.1",3511,smugilvannan,smugilvannan,smugilvannan,"Raj Velusamy","Raj Velusamy",,No,,,,,2018-01-13,sqaPending
xos0070762,"Not able to set auth optional/required mode and dot1xauthcontrolledport via EMC/SNMP","3 - Minor","3 - Important",,Assigned,Security,Policy,Assigned,"EXOS 22.5.1",3511,sjamaludeen,sjamaludeen,abobowski,"Raj Velusamy","Yohe, Kevin",,,,,,,2018-01-15,open
xos0070768,"Fabric: Clean up script or debug CLI required to clean up fabric created with ""create fabric...""","5 - New Feature","5 - Low",,Assigned,ExtremeFabric,General,Assigned,"EXOS 22.5.1",3511,sasrinivasan,sasrinivasan,aviens,"Gopla Ramkumar","Yohe, Kevin",,,,,,,2018-01-15,open
xos0070773,"Hardware unconfg rule failed error return value -20 seen after reboot for admin profile users","3 - Minor","3 - Important",,Assigned,Security,Policy,Assigned,"EXOS 22.5.1",3511,sjamaludeen,sjamaludeen,bdesroch,"Raj Velusamy","Yohe, Kevin",,,,,,,2018-01-16,open
xos0070774,"Packets are not transmitted out of the VIM ports in X460G2 after a reboot.","2 - Major","3 - Important",,Assigned,System,"Port General","Build Pending","EXOS 16.1.4",3511,arukumani,arukumani,dcarson,"KB Nandakumar","Jones, Jeff",,,,,,RBC-ORIGINAL,2018-01-16,open
xos0070778,"snmpset etsysMultiAuthModuleMaxNumUsersReachedTrapEnable is not saved","3 - Minor","3 - Important",,Assigned,Security,Policy,Assigned,"EXOS 22.5.1",3511,sjamaludeen,sjamaludeen,abobowski,"Raj Velusamy","Yohe, Kevin",,,,,,,2018-01-16,open
xos0070780,"22.5 compilation warning fixes","3 - Minor","3 - Important",,Assigned,Infrastructure,General,Assigned,"EXOS 22.5.1",3511,lrichardson,lrichardson,lrichardson,"Jimmy Blythe","Jimmy Blythe",,,,,,,2018-01-16,open
xos0070787,"Idle timer shows invalid value during mac movement in policy mode","4 - Trivial","4 - Moderate",,Assigned,Security,Policy,Assigned,"EXOS 22.5.1",3511,sjamaludeen,sjamaludeen,bdesroch,"Raj Velusamy","Yohe, Kevin",,No,,,,,2018-01-17,open
xos0070793,"VXLAN:HAL errors bcm_multicast_egress_delete/extreme_custom_vxlan_port_multicast_egress_del()","2 - Major","3 - Important",No,Assigned,L2,VxLAN,Assigned,"EXOS 22.5.1",3511,vaswadhati,vaswadhati,eccles,"Gopla Ramkumar","Fee, Brendan",,,,,,,2018-01-17,open
xos0070805,"BootPRelay: 'show bootprelay' command to display proper msg when bootprelay disabled on few VLANs","3 - Minor","3 - Important",,Assigned,NET,DHCP/BOOTP,Assigned,"EXOS 22.5.1",3511,srbalakrishnan,srbalakrishnan,vilangovan,"Gopla Ramkumar","Anand Sundaresh Natarajan",,No,,,,,2018-01-18,open
xos0070807,"show netlogin session is not updated with new session/idle timeout value for some cases","3 - Minor","3 - Important",,Assigned,Security,Policy,Assigned,"EXOS 22.5.1",3511,sjamaludeen,sjamaludeen,bdesroch,"Raj Velusamy","Yohe, Kevin",,No,,,,,2018-01-18,open
xos0070808,"MLD Snooping join-limit is not working properly","3 - Minor","3 - Important",No,Assigned,IP,MLD,Assigned,"EXOS 22.5.1",3511,rtavva,rtavva,aoumanski,"Suresh Babu Thuravupala","Daya Narayana",,No,,,,,2018-01-18,open
xos0070809,"SNMP/EMC netlogin user count is displayed even for LAG member port","5 - New Feature","4 - Moderate",,Assigned,Security,Policy,Assigned,"EXOS 22.5.1",3511,sjamaludeen,sjamaludeen,bdesroch,"Raj Velusamy","Yohe, Kevin",,No,,,,,2018-01-18,open
xos0070828,"FDB flags are not cleared even after disabling policy","4 - Trivial","4 - Moderate",,Assigned,Security,Policy,Assigned,"EXOS 22.5.1",3511,sjamaludeen,sjamaludeen,bdesroch,"Raj Velusamy","Yohe, Kevin",,No,,,,,2018-01-19,open
xos0070831,"Setting etsysMultiAuthSystemAdminPrecedence - query omits CEP","3 - Minor","3 - Important",,Assigned,System,SNMP,Assigned,"EXOS 22.5.1",3511,jhampe,jhampe,bdesroch,"Flaherty, Stephen","Yohe, Kevin",,,,,,,2018-01-19,open
xos0070833,"enabling bootprelay on dynamic vlans should not be allowed","4 - Trivial","4 - Moderate",,Assigned,NET,DHCP/BOOTP,Assigned,"EXOS 22.5.1",3511,sjamaludeen,sjamaludeen,vilangovan,"Raj Velusamy","Anand Sundaresh Natarajan",,,,,,,2018-01-19,open
xos0070835,"etsysMultiAuthSystemAdminPrecedence mib object is not working after save and reboot","3 - Minor","3 - Important",,Assigned,Security,Policy,Assigned,"EXOS 22.5.1",3511,sjamaludeen,sjamaludeen,clements,"Raj Velusamy","Yohe, Kevin",,No,,,,,2018-01-20,open
xos0070837,"With PVID 4095 and untagged vlans configured traffic not egressing with tci over enabled","3 - Minor","3 - Important",,Assigned,Security,Policy,Assigned,"EXOS 22.5.1",3511,sjamaludeen,sjamaludeen,clements,"Raj Velusamy","Yohe, Kevin",,No,,,,,2018-01-20,open
xos0070842,"Netlogin authentication issue in multi auth mode when VLAN is not returned via Radius","3 - Minor","3 - Important",,Assigned,Security,Netlogin,Assigned,"EXOS 22.5.1",3511,sjamaludeen,sjamaludeen,vvedanarayanan,"Raj Velusamy","Anand Sundaresh Natarajan",,No,,,,,2018-01-22,open
xos0070847,"Dot1br:Exdended cascade port (Link) state in Active after disable port (33:51) in BPE cross Topol","3 - Minor","3 - Important",No,Assigned,System,Devices,Assigned,"EXOS 22.5.1",3511,naarumugam,naarumugam,alim,"Suresh Babu Thuravupala","Tim Bourne",,No,,,,,2018-01-22,open
xos0070850,"On disabling cos-status qos priority is still mapped to policy profile cos and not mapped to port co","3 - Minor","3 - Important",,Assigned,Security,Policy,Assigned,"EXOS 22.5.1",3511,sjamaludeen,sjamaludeen,bdesroch,"Raj Velusamy","Yohe, Kevin",,No,,,,,2018-01-22,open
xos0070851,"X620 Stack: HAL error Unable to get slot tree node","2 - Major","3 - Important",,Assigned,System,Stacking,Assigned,"EXOS 22.5.1",3511,lkuppan,lkuppan,rdayal,"Shankar Palanivel","Daya Narayana",,No,,,,,2018-01-22,open
xos0070853,"X620 Stack Slot down: Failed to get phy temperature sensors for slot Slot-2","3 - Minor","3 - Important",,Assigned,System,Stacking,Assigned,"EXOS 22.5.1",3511,lkuppan,lkuppan,tbaumeister,"Shankar Palanivel","Daya Narayana",,No,,,,,2018-01-22,open
xos0070855,"EXOS VM Image not functinal for SEs in 22.4.1 Release","2 - Major","3 - Important",,Assigned,Infrastructure,,Assigned,"EXOS 22.4.1",3511,tbourne,tbourne,ssaha,"Kevin Frick","Tim Bourne",,,,,,,2018-01-22,open
xos0070856,"Tunnels do not return ACL resources after they are deleted.","3 - Minor","4 - Moderate",,Assigned,L2,General,Assigned,"EXOS 22.5.1",3511,clements,sjamaludeen,mxu,"Yohe, Kevin","Tim Bourne",,,,,,,2018-01-22,open
xos0070857,"Deleted Tunnels may leave erroneous config in system.","3 - Minor","5 - Low",,Assigned,L2,,Assigned,"EXOS 22.5.1",3511,clements,sjamaludeen,mxu,"Yohe, Kevin","Tim Bourne",,,,,,,2018-01-22,open
xos0070861,"EzLAG,ARP supression: ARP responses not snooped  if same port part of tenant, HM","3 - Minor","3 - Important",,Assigned,ExtremeFabric,General,Assigned,"EXOS 22.5.1",3511,sasrinivasan,sasrinivasan,bramu,"Gopla Ramkumar","Anand Sundaresh Natarajan",,,,,,,2018-01-23,open
xos0070867,"etsysPolicyRuleStorageType change for dynamically assigned profiles has issues on changing the type","3 - Minor","3 - Important",,Assigned,Security,Policy,Assigned,"EXOS 22.5.1",3511,sjamaludeen,sjamaludeen,abobowski,"Raj Velusamy","Yohe, Kevin",,No,,,,,2018-01-23,open
xos0070870,"ospf crash with signal 6 while unconfiguring  netlogin web-based authentication database-order","1 - Crash","3 - Important",No,Assigned,Security,Netlogin,Assigned,"EXOS 22.5.1",3511,supadhyay,supadhyay,lzhao,"Suresh Babu Thuravupala","Tim Bourne",,Yes,22.5.0.23,,,,2018-01-23,open
